"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
20001526,"  1526 Mikkeli (1939 TF)",1526,Mikkeli,,N,N,1,13.21,,,,,,,5.318,,0.328,2.9341,,,,,,,,0.16,"JPL 64",2460800.5,60800,2025-05-05.0,J2000,0.1875,2.314,1.881,6.21,336.83,72.84,85.26,2.75,0.2799,2460495.89,2024-07-04.3,1.29e+03,3.52,0.901,351,2.67,3.55,4.5e-10,4.3e-10,1.1e-09,2.2e-08,2.4e-07,3.4e-07,3.7e-07,5.2e-10,7.9e-11,1.3e-06,3.6e-07,MBA,"Otto Matic",26086,1953-10-11,2025-03-13,4708,,,0,.45678,,,,,,,,,
20001626,"  1626 Sadeya (1927 AA)",1626,Sadeya,,N,N,1,11.09,,,,,,,15.140,,0.486,3.42,,,,,,,,0.49,"JPL 71",2460800.5,60800,2025-05-05.0,J2000,0.2738,2.363,1.716,25.32,279.46,149.25,49.85,3.01,0.2713,2460616.77,2024-11-02.2,1.33e+03,3.63,0.76,296,2.34,3.37,7.1e-10,6.6e-10,1.7e-09,5.9e-08,1.5e-07,2.3e-07,3.9e-07,8.4e-10,1.1e-10,1.4e-06,5.5e-07,MBA,"Otto Matic",35803,1927-03-05,2025-03-13,4703,,,0,.28748,,,,,,,,,
20001717,"  1717 Arlon (1954 AC)",1717,Arlon,,N,N,1,12.41,,,,,,,8.484,,0.287,5.1484,,,,,,S,,0.18,"JPL 97",2460800.5,60800,2025-05-05.0,J2000,0.1294,2.196,1.912,6.19,340.39,116.35,351.88,2.48,0.3029,2460827.32,2025-05-31.8,1.19e+03,3.25,0.937,365,2.67,3.65,6.4e-10,4.4e-10,1.5e-09,3.8e-08,2.9e-07,4.8e-07,3.2e-07,5.0e-10,9.1e-11,1.1e-06,3.6e-07,MBA,"Otto Matic",34414,1930-12-20,2025-03-10,11195,,,0,.26524,,,,,,,,,
20001727,"  1727 Mette (1965 BA)",1727,Mette,,N,N,1,12.58,,,,,,,,,,2.98109,,,,,,S,,,"JPL 68",2460800.5,60800,2025-05-05.0,J2000,0.1018,1.854,1.665,22.90,132.98,313.19,335.80,2.04,0.3904,2460862.48,2025-07-05.9,922,2.52,0.716,279,3.1,3.9,6.3e-10,3.0e-10,1.1e-09,3.9e-08,9.9e-08,3.0e-07,3.3e-07,3.4e-10,9.6e-11,8.6e-07,2.3e-07,MCA,"Otto Matic",25526,1955-02-23,2025-01-12,5376,,,0,.31798,,,,,,,,,
20001770,"  1770 Schlesinger (1967 JR)",1770,Schlesinger,,N,N,1,12.22,,,,,,,10.614,,0.207,2.88036,,,,,,,,0.09,"JPL 64",2460800.5,60800,2025-05-05.0,J2000,0.0595,2.458,2.312,5.29,21.88,39.11,199.53,2.60,0.2557,2461427.95,2027-01-22.4,1.41e+03,3.85,1.33,516,2.57,3.48,4.5e-10,4.3e-10,1.1e-09,3.5e-08,2.6e-07,6.4e-07,5.2e-07,4.6e-10,6.7e-11,2.1e-06,3.7e-07,MBA,"Otto Matic",34417,1930-12-20,2025-03-13,9584,,,0,.28045,,,,,,,,,
20001798,"  1798 Watts (1949 GC)",1798,Watts,,N,N,1,13.02,,,,,,,6.631,,0.294,3.506,,,,,S,,,0.19,"JPL 65",2460800.5,60800,2025-05-05.0,J2000,0.1219,2.199,1.931,6.19,44.23,4.14,262.50,2.47,0.3022,2461123.15,2026-03-23.6,1.19e+03,3.26,0.941,366,2.88,3.65,4.9e-10,3.8e-10,1.1e-09,3.0e-08,4.1e-07,5.0e-07,3.4e-07,4.3e-10,7.9e-11,1.2e-06,3.1e-07,MBA,"Otto Matic",32802,1934-11-15,2024-09-05,5414,,,0,.37335,,,,,,,,,
20001803,"  1803 Zwicky (1967 CA)",1803,Zwicky,,N,N,1,12.23,,,,,,,9.934,,0.259,2.73364,,,,,,,,0.08,"JPL 67",2460800.5,60800,2025-05-05.0,J2000,0.2493,2.349,1.763,21.53,337.12,254.36,2.47,2.93,0.2738,2460791.48,2025-04-25.9,1.31e+03,3.6,0.878,342,2.38,3.43,7.7e-10,4.5e-10,1.9e-09,3.7e-08,1.0e-07,1.5e-07,2.7e-07,5.6e-10,7.9e-11,9.7e-07,3.8e-07,MBA,"Otto Matic",34357,1931-02-17,2025-03-12,5845,,,0,.34562,,,,,,,,,
20001830,"  1830 Pogson (1968 HA)",1830,Pogson,,N,N,1,12.67,,,,,,,7.710,,0.274,2.56999,,0.910,0.500,,S,S,,0.67,"JPL 66",2460800.5,60800,2025-05-05.0,J2000,0.0566,2.188,2.064,3.96,147.42,335.97,291.73,2.31,0.3045,2461024.70,2025-12-15.2,1.18e+03,3.24,1.08,420,2.71,3.67,6.7e-10,3.5e-10,1.5e-09,2.7e-08,7.8e-07,9.5e-07,7.6e-07,3.7e-10,7.3e-11,2.5e-06,2.8e-07,MBA,"Otto Matic",36079,1926-04-14,2025-01-23,10379,,,0,.25907,,,,,,,,,
20001862,"  1862 Apollo (1932 HA)",1862,Apollo,,Y,Y,1,16.08,0.09,,,,,,1.5,,0.25,3.065,,0.819,0.481,,Q,Q,,,"JPL 539",2460800.5,60800,2025-05-05.0,J2000,0.5598,1.471,0.647,6.35,35.56,286.03,3.40,2.29,0.5526,2460794.35,2025-04-28.8,651,1.78,0.026,10.1,3.06,4.41,1.6e-09,1.9e-10,2.4e-09,7.5e-08,8.3e-07,6.8e-07,5.5e-07,3.0e-10,1.1e-10,1.0e-06,1.3e-07,APO,Giorgini,34421,1930-12-13,2025-03-10,3473,8,9,0,.46242,,,,-3.7e-15,2.0e-16,,,,
20001866,"  1866 Sisyphus (1972 XA)",1866,Sisyphus,,Y,N,1,12.49,,,,,,,8.48,,0.15,2.4,,,,,S,,,,"JPL 1130",2460800.5,60800,2025-05-05.0,J2000,0.5381,1.894,0.875,41.21,63.45,293.11,64.98,2.91,0.3782,2460628.69,2024-11-14.1,952,2.61,0.104,40.4,3.25,3.51,1.2e-09,4.7e-10,2.3e-09,4.9e-08,1.2e-07,1.4e-07,3.0e-07,7.2e-10,1.4e-10,7.3e-07,3.5e-07,APO,"Otto Matic",25677,1955-01-26,2025-05-15,9672,0,1,0,.30111,,,,,,,,,
20001879,"  1879 Broederstroom (1935 UN)",1879,Broederstroom,,N,N,1,12.85,,,,,,,7.444,,0.242,3.02,,,,,,,,0.23,"JPL 56",2460800.5,60800,2025-05-05.0,J2000,0.1484,2.246,1.913,1.73,249.86,174.23,185.53,2.58,0.2928,2461396.34,2026-12-21.8,1.23e+03,3.37,0.925,360,2.71,3.62,6.4e-10,4.0e-10,1.6e-09,2.4e-08,9.6e-07,9.4e-07,2.8e-07,4.6e-10,7.8e-11,1.1e-06,3.3e-07,MBA,"Otto Matic",32656,1935-10-16,2025-03-13,4838,,,0,.41504,,,,,,,,,
20001990,"  1990 Pilcher (1956 EE)",1990,Pilcher,,N,N,1,12.87,,,,,,,6.754,,0.215,2.841,,0.850,0.504,,,S,,0.17,"JPL 71",2460800.5,60800,2025-05-05.0,J2000,0.0520,2.174,2.061,3.14,193.56,12.29,171.99,2.29,0.3076,2460241.29,2023-10-23.7,1.17e+03,3.2,1.06,411,2.67,3.68,8.1e-10,3.7e-10,1.8e-09,5.5e-08,7.3e-07,7.4e-07,6.7e-07,3.8e-10,7.8e-11,2.1e-06,3.0e-07,MBA,"Otto Matic",32002,1937-05-03,2024-12-14,5570,,,0,.37242,,,,,,,,,
20002006,"  2006 Polonskaya (1973 SB3)",2006,Polonskaya,,N,N,1,13.11,,,,,,,4.625,,0.354,3.1183,,,,,,,,0.16,"JPL 97",2460800.5,60800,2025-05-05.0,J2000,0.1926,2.325,1.877,4.91,0.86,24.70,192.57,2.77,0.2781,2461402.58,2026-12-28.0,1.29e+03,3.54,0.882,343,2.69,3.54,6.9e-10,4.6e-10,1.6e-09,3.4e-08,3.4e-07,3.7e-07,2.0e-07,5.5e-10,8.2e-11,8.3e-07,3.8e-07,MBA,"Otto Matic",27358,1950-04-17,2025-03-12,4310,,,0,.46173,,,,,,,,,
20002019,"  2019 van Albada (1935 SX1)",2019,"van Albada",,N,N,1,12.45,,,,,,,7.865,,0.496,2.7294,,,,,S,,,0.06,"JPL 66",2460800.5,60800,2025-05-05.0,J2000,0.1664,2.241,1.868,4.05,252.11,24.96,324.33,2.61,0.2938,2460921.91,2025-09-03.4,1.23e+03,3.35,0.853,332,2.49,3.61,5.1e-10,4.0e-10,1.1e-09,3.1e-08,4.4e-07,4.7e-07,3.8e-07,4.6e-10,7.8e-11,1.3e-06,3.2e-07,MBA,"Otto Matic",34280,1931-05-06,2025-03-13,5249,,,0,.42301,,,,,,,,,
20002037,"  2037 Tripaxeptalis (1973 UB)",2037,Tripaxeptalis,,N,N,1,13.38,,,,,,,5.956,,0.198,2.33,,,,,,,,0.21,"JPL 60",2460800.5,60800,2025-05-05.0,J2000,0.1314,2.302,1.999,4.25,9.46,346.13,306.50,2.60,0.2823,2460990.03,2025-11-10.5,1.28e+03,3.49,0.995,387,2.81,3.58,5.5e-10,4.0e-10,1.4e-09,3.0e-08,5.2e-07,5.0e-07,3.3e-07,4.5e-10,7.3e-11,1.2e-06,3.3e-07,MBA,"Otto Matic",18707,1973-12-24,2025-03-13,6984,,,0,.33869,,,,,,,,,
20002044,"  2044 Wirt (1950 VE)",2044,Wirt,,N,N,1,13.13,,,,,,,6.66,,0.1907,3.6898,,,,,,,,0.60,"JPL 51",2460800.5,60800,2025-05-05.0,J2000,0.3451,2.38,1.558,23.97,53.62,50.31,85.27,3.20,0.2685,2460482.90,2024-06-21.3,1.34e+03,3.67,0.65,253,2.34,3.35,8.3e-10,6.5e-10,2.1e-09,4.2e-08,1.3e-07,1.7e-07,4.0e-07,8.8e-10,1.1e-10,1.4e-06,5.5e-07,MCA,"Otto Matic",27140,1950-11-22,2025-03-13,3096,,,0,.41269,,,,,,,,,
20002047,"  2047 Smetana (1971 UA1)",2047,Smetana,,N,N,1,14.07,,,,,,,3.131,,0.544,2.497,,,,,,,,0.15,"JPL 47",2460800.5,60800,2025-05-05.0,J2000,0.0032,1.872,1.866,25.28,36.58,302.81,18.91,1.88,0.3849,2460751.37,2025-03-16.8,935,2.56,0.868,338,3.1,3.87,5.6e-10,2.1e-10,1.2e-09,4.3e-08,8.7e-08,7.5e-06,7.5e-06,2.1e-10,6.5e-11,1.9e-05,1.6e-07,IMB,"Otto Matic",19324,1971-10-26,2024-09-21,4128,,,0,.40247,,,,,,,,,
20002070,"  2070 Humason (1964 TQ)",2070,Humason,,N,N,1,13.47,,,,,,,4.570,,0.405,3.1883,,,,,,,,0.15,"JPL 59",2460800.5,60800,2025-05-05.0,J2000,0.1543,2.25,1.903,2.75,1.21,350.20,359.86,2.60,0.2921,2460800.97,2025-05-05.4,1.23e+03,3.37,0.897,349,2.81,3.61,5.6e-10,4.7e-10,1.4e-09,4.4e-08,6.6e-07,6.7e-07,3.1e-07,5.4e-10,9.1e-11,1.0e-06,3.8e-07,MBA,"Otto Matic",25556,1954-10-23,2024-10-11,4114,,,0,.41966,,,,,,,,,
20002080,"  2080 Jihlava (1976 DG)",2080,Jihlava,,N,N,1,13.11,,,,,,,5.765,,0.633,2.70876,,,,,,,,0.69,"JPL 65",2460800.5,60800,2025-05-05.0,J2000,0.0605,2.177,2.045,3.85,23.80,51.46,187.56,2.31,0.3068,2461362.48,2026-11-17.9,1.17e+03,3.21,1.06,413,2.81,3.68,5.8e-10,3.4e-10,1.4e-09,3.3e-08,4.4e-07,7.6e-07,8.0e-07,3.6e-10,7.2e-11,2.6e-06,2.8e-07,MBA,"Otto Matic",25374,1955-09-18,2025-03-08,4829,,,0,.40473,,,,,,,,,
20002121,"  2121 Sevastopol (1971 ME)",2121,Sevastopol,,N,N,1,12.43,,,,,,,8.736,,0.308,2.9064,,,,,,,,0.04,"JPL 63",2460800.5,60800,2025-05-05.0,J2000,0.1792,2.183,1.792,4.38,145.63,160.43,230.08,2.57,0.3056,2461225.67,2026-07-04.1,1.18e+03,3.23,0.778,303,2.66,3.65,8.4e-10,4.5e-10,1.9e-09,4.0e-08,6.6e-07,7.6e-07,4.5e-07,5.4e-10,9.5e-11,1.6e-06,3.7e-07,MBA,"Otto Matic",32282,1936-11-17,2025-04-06,9206,,,0,.2888,,,,,,,,,
20002131,"  2131 Mayall (1975 RA)",2131,Mayall,,N,N,1,12.83,,,,,,,8.252,,0.244,2.5678,,0.871,0.450,,S,S,,0.04,"JPL 58",2460800.5,60800,2025-05-05.0,J2000,0.1109,1.887,1.678,33.99,306.01,38.58,62.50,2.10,0.3801,2460636.08,2024-11-21.5,947,2.59,0.695,270,3.23,3.75,5.0e-10,2.8e-10,1.1e-09,2.8e-08,6.6e-08,3.4e-07,4.3e-07,3.1e-10,8.5e-11,1.1e-06,2.1e-07,IMB,"Otto Matic",18034,1975-09-03,2025-01-17,6938,,,0,.29123,,,,,,,,,
20002171,"  2171 Kiev (1973 QD1)",2171,Kiev,,N,N,1,12.84,,,,,,,8.035,,0.108,3.1716,,,,,,,,0.15,"JPL 64",2460800.5,60800,2025-05-05.0,J2000,0.1658,2.256,1.882,7.52,102.03,180.21,133.54,2.63,0.2908,2460341.27,2024-01-31.7,1.24e+03,3.39,0.866,337,2.5,3.59,5.0e-10,3.3e-10,1.2e-09,3.5e-08,1.9e-07,2.4e-07,2.4e-07,3.8e-10,6.3e-11,7.8e-07,2.7e-07,MBA,"Otto Matic",27649,1949-06-21,2025-03-03,6912,,,0,.34455,,,,,,,,,
20002178,"  2178 Kazakhstania (1972 RA2)",2178,Kazakhstania,,N,N,1,13.73,,,,,,,4.313,,0.415,3.0183,,,,,,,,0.07,"JPL 59",2460800.5,60800,2025-05-05.0,J2000,0.1543,2.208,1.867,3.07,11.38,351.03,18.26,2.55,0.3005,2460739.75,2025-03-05.2,1.2e+03,3.28,0.864,336,2.89,3.64,6.4e-10,3.6e-10,1.5e-09,4.1e-08,5.7e-07,6.2e-07,2.4e-07,4.1e-10,7.3e-11,8.0e-07,2.9e-07,MBA,"Otto Matic",27435,1949-10-22,2024-12-02,3924,,,0,.41669,,,,,,,,,
20002242,"  2242 Balaton (1936 TG)",2242,Balaton,,N,N,1,13.53,,,,,,,5.833,,0.157,2.7979,,,,,,,,0.10,"JPL 55",2460800.5,60800,2025-05-05.0,J2000,0.1174,2.208,1.949,2.54,343.82,96.36,314.46,2.47,0.3004,2460952.07,2025-10-03.5,1.2e+03,3.28,0.966,376,2.73,3.65,9.2e-10,4.3e-10,2.1e-09,4.3e-08,1.5e-06,1.6e-06,3.9e-07,4.8e-10,8.7e-11,1.3e-06,3.5e-07,MBA,"Otto Matic",32191,1936-10-13,2024-12-01,6221,,,0,.33267,,,,,,,,,
20002280,"  2280 Kunikov (1971 SL2)",2280,Kunikov,,N,N,1,13.42,,,,,,,6.140,,0.270,21.45,,,,,Sa,,,0.14,"JPL 68",2460800.5,60800,2025-05-05.0,J2000,0.1410,2.179,1.872,3.57,106.45,264.20,235.45,2.49,0.3064,2461206.97,2026-06-15.4,1.17e+03,3.22,0.875,341,2.97,3.67,7.0e-10,2.9e-10,1.6e-09,1.9e-08,5.5e-07,5.5e-07,2.2e-07,3.3e-10,6.0e-11,7.8e-07,2.3e-07,MBA,"Otto Matic",24791,1957-04-28,2025-03-13,4667,,,0,.46863,,,,,,,,,
20002337,"  2337 Boubin (1976 UH1)",2337,Boubin,,N,N,1,12.22,,,,,,,8.013,,0.436,2.53163,,,,,,,,0.25,"JPL 57",2460800.5,60800,2025-05-05.0,J2000,0.1668,2.596,2.163,14.35,37.16,26.93,192.55,3.03,0.2357,2461510.96,2027-04-15.4,1.53e+03,4.18,1.18,460,2.39,3.35,7.0e-10,7.7e-10,2.0e-09,5.7e-08,1.9e-07,3.1e-07,2.5e-07,8.9e-10,1.0e-10,1.3e-06,6.8e-07,MBA,"Otto Matic",25355,1955-10-11,2025-03-12,4683,,,0,.33744,,,,,,,,,
20002343,"  2343 Siding Spring (1979 MD4)",2343,"Siding Spring",,N,N,1,13.45,,,,,,,5.197,,0.376,2.10659,,,,,,,,0.31,"JPL 62",2460800.5,60800,2025-05-05.0,J2000,0.2547,2.335,1.740,1.77,218.03,155.49,252.62,2.93,0.2762,2461189.23,2026-05-28.7,1.3e+03,3.57,0.741,288,2.53,3.52,5.1e-10,4.8e-10,1.2e-09,4.5e-08,2.0e-06,1.9e-06,3.9e-07,6.1e-10,8.6e-11,1.5e-06,4.1e-07,MBA,"Otto Matic",21723,1965-09-21,2025-03-13,4287,,,0,.4156,,,,,,,,,
20002449,"  2449 Kenos (1978 GC)",2449,Kenos,,N,N,1,13.93,,,,,,,,,,3.8492,,0.684,0.356,,,E,,,"JPL 59",2460800.5,60800,2025-05-05.0,J2000,0.1684,1.909,1.587,24.98,179.79,102.41,224.86,2.23,0.3737,2461162.09,2026-05-01.5,963,2.64,0.711,277,3.06,3.81,7.4e-10,3.4e-10,1.2e-09,4.1e-08,9.7e-08,1.5e-07,2.6e-07,3.9e-10,9.9e-11,7.8e-07,2.6e-07,MCA,"Otto Matic",17141,1978-04-08,2025-03-13,4222,,,0,.38322,,,,,,,,,
20002478,"  2478 Tokai (1981 JC)",2478,Tokai,,N,N,1,12.26,,,,,,,9.238,,0.252,25.885,,,,,S,,,0.11,"JPL 69",2460800.5,60800,2025-05-05.0,J2000,0.0678,2.226,2.075,4.14,228.70,233.99,214.34,2.38,0.2968,2461291.20,2026-09-07.6,1.21e+03,3.32,1.09,426,2.71,3.64,7.4e-10,5.2e-10,1.7e-09,3.6e-08,4.2e-07,6.7e-07,6.1e-07,5.6e-10,1.0e-10,2.1e-06,4.3e-07,MBA,"Otto Matic",33602,1932-09-30,2024-09-29,5194,,,0,.39484,,,,,,,,,
20002486,"  2486 Metsahovi (1939 FY)",2486,Metsahovi,,N,N,1,12.55,,,,,,,7.883,,0.268,4.4518,,,,,,,,0.06,"JPL 60",2460800.5,60800,2025-05-05.0,J2000,0.0796,2.269,2.088,8.40,359.88,101.25,134.97,2.45,0.2884,2460332.56,2024-01-23.0,1.25e+03,3.42,1.12,437,2.64,3.6,6.0e-10,4.3e-10,1.4e-09,3.4e-08,2.3e-07,5.0e-07,5.1e-07,4.7e-10,8.3e-11,1.7e-06,3.6e-07,MBA,"Otto Matic",31436,1939-02-16,2025-03-12,4657,,,0,.40019,,,,,,,,,
20002491,"  2491 Tvashtri (1977 CB)",2491,Tvashtri,,N,N,1,13.49,,,,,,,3.259,,0.561,4.0852,,0.756,0.261,,,X,,0.08,"JPL 60",2460800.5,60800,2025-05-05.0,J2000,0.0544,1.878,1.776,22.87,125.26,358.14,306.29,1.98,0.383,2460940.72,2025-09-22.2,940,2.57,0.791,308,3.09,3.88,6.8e-10,1.4e-10,1.2e-09,4.6e-08,1.4e-07,8.9e-07,8.8e-07,1.4e-10,4.2e-11,2.3e-06,1.0e-07,IMB,"Otto Matic",17521,1977-02-15,2025-02-04,4173,,,0,.35514,,,,,,,,,
20002500,"  2500 Alascattalo (1926 GC)",2500,Alascattalo,,N,N,1,12.88,,,,,,,7.481,,0.257,2.75123,,,,,,,,0.13,"JPL 65",2460800.5,60800,2025-05-05.0,J2000,0.0999,2.24,2.016,6.99,47.92,160.49,181.90,2.46,0.294,2461406.25,2026-12-31.7,1.22e+03,3.35,1.01,394,2.5,3.62,5.9e-10,4.6e-10,1.3e-09,3.2e-08,2.8e-07,4.7e-07,5.6e-07,5.1e-10,9.1e-11,2.0e-06,3.8e-07,MBA,"Otto Matic",36068,1926-04-02,2024-12-31,8084,,,0,.29026,,,,,,,,,
20002516,"  2516 Roman (1964 VY)",2516,Roman,,N,N,1,13.65,,,,,,,4.408,,0.301,2.6266,,,,,,,,0.06,"JPL 58",2460800.5,60800,2025-05-05.0,J2000,0.1645,2.28,1.905,1.09,123.41,313.47,191.00,2.66,0.2863,2461390.85,2026-12-16.3,1.26e+03,3.44,0.92,358,2.59,3.59,4.8e-10,4.4e-10,1.3e-09,2.4e-08,1.4e-06,1.4e-06,1.7e-07,5.2e-10,8.3e-11,6.9e-07,3.7e-07,MBA,"Otto Matic",21794,1964-11-06,2024-07-08,4404,,,0,.47151,,,,,,,,,
20002535,"  2535 Hameenlinna (1939 DH)",2535,Hameenlinna,,N,N,1,12.49,,,,,,,7.116,,0.183,3.23106,,,,,,,,0.71,"JPL 68",2460800.5,60800,2025-05-05.0,J2000,0.0804,2.239,2.059,3.43,172.72,309.74,287.72,2.42,0.2941,2461046.25,2026-01-05.7,1.22e+03,3.35,1.08,419,2.62,3.63,8.1e-10,5.0e-10,2.0e-09,4.4e-08,5.8e-07,6.6e-07,5.1e-07,5.4e-10,9.8e-11,1.8e-06,4.1e-07,MBA,"Otto Matic",26718,1951-11-28,2025-01-21,7944,,,0,.31117,,,,,,,,,
20002577,"  2577 Litva (1975 EE3)",2577,Litva,,N,N,2,13.00,,,,,,,,,,2.81258,,0.787,0.340,,,EU,,,"JPL 62",2460800.5,60800,2025-05-05.0,J2000,0.1378,1.904,1.642,22.91,182.54,284.05,86.66,2.17,0.375,2460569.41,2024-09-15.9,960,2.63,0.759,295,3,3.84,1.0e-09,6.0e-10,2.3e-09,5.3e-08,1.0e-07,3.8e-07,3.7e-07,6.8e-10,1.8e-10,9.2e-07,4.5e-07,MCA,"Otto Matic",33003,1934-11-03,2025-03-13,4397,,,0,.33447,,,,,,,,,
20002602,"  2602 Moore (1982 BR)",2602,Moore,,N,N,1,12.82,,,,,,,,,,3.46723,,,,,,,,,"JPL 65",2460800.5,60800,2025-05-05.0,J2000,0.1073,2.384,2.128,5.55,158.20,64.73,190.83,2.64,0.2677,2461432.41,2027-01-26.9,1.34e+03,3.68,1.13,439,2.34,3.52,4.3e-10,3.6e-10,1.1e-09,2.4e-08,3.2e-07,4.3e-07,3.0e-07,4.0e-10,6.1e-11,1.2e-06,3.1e-07,MBA,"Otto Matic",27228,1950-08-06,2025-02-21,5557,,,0,.38009,,,,,,,,,
20002623,"  2623 Zech (A919 SA)",2623,Zech,,N,N,1,13.56,,,,,,,,,,2.7401,,,,,,,,,"JPL 63",2460800.5,60800,2025-05-05.0,J2000,0.2350,2.255,1.725,4.05,349.04,22.92,59.26,2.79,0.291,2460596.87,2024-10-13.3,1.24e+03,3.39,0.726,282,2.68,3.58,4.9e-10,4.2e-10,1.3e-09,3.3e-08,3.7e-07,3.5e-07,3.3e-07,5.1e-10,8.0e-11,1.1e-06,3.4e-07,MBA,"Otto Matic",38549,1919-09-22,2025-04-07,12594,,,0,.28458,,,,,,,,,
20002691,"  2691 Sersic (1974 KB)",2691,Sersic,,N,N,1,13.47,,,,,,,5.438,,0.261,3.8811,,,,,,,,0.12,"JPL 66",2460800.5,60800,2025-05-05.0,J2000,0.1137,2.244,1.989,3.59,319.74,277.42,53.13,2.50,0.2931,2460619.25,2024-11-04.7,1.23e+03,3.36,0.981,382,2.51,3.62,5.4e-10,4.4e-10,1.3e-09,3.5e-08,3.8e-07,5.5e-07,3.4e-07,4.9e-10,8.6e-11,1.1e-06,3.6e-07,MBA,"Otto Matic",27155,1950-03-21,2024-07-25,6798,,,0,.37213,,,,,,,,,
20002754,"  2754 Efimov (1966 PD)",2754,Efimov,,N,N,1,13.74,,,,,,,,,,2.44967,,,,,Sa,,,,"JPL 83",2460800.5,60800,2025-05-05.0,J2000,0.2322,2.228,1.711,5.71,275.08,91.19,210.14,2.75,0.2964,2461306.09,2026-09-22.5,1.21e+03,3.33,0.721,280,2.75,3.6,7.9e-10,4.9e-10,2.0e-09,4.3e-08,4.6e-07,4.8e-07,3.1e-07,6.0e-10,9.7e-11,1.2e-06,4.0e-07,MBA,"Otto Matic",27065,1951-02-04,2025-03-12,3768,,,0,.43692,,,,,,,,,
20002815,"  2815 Soma (1982 RL)",2815,Soma,,N,N,1,12.83,,,,,,,6.641,,0.365,2.73325,,,,,,,,0.10,"JPL 57",2460800.5,60800,2025-05-05.0,J2000,0.1686,2.233,1.857,5.70,119.78,237.64,275.41,2.61,0.2953,2461086.93,2026-02-15.4,1.22e+03,3.34,0.859,334,2.83,3.62,5.3e-10,4.1e-10,1.1e-09,2.6e-08,3.9e-07,4.8e-07,2.9e-07,4.8e-10,8.2e-11,1.0e-06,3.4e-07,MBA,"Otto Matic",25493,1955-06-22,2025-04-08,5176,,,0,.39633,,,,,,,,,
20002825,"  2825 Crosby (1938 SD1)",2825,Crosby,,N,N,1,13.44,,,,,,,5.065,,0.301,2.8135,,,,,,,,0.15,"JPL 56",2460800.5,60800,2025-05-05.0,J2000,0.1737,2.246,1.856,3.52,329.33,81.86,227.38,2.64,0.2928,2461253.51,2026-08-01.0,1.23e+03,3.37,0.87,339,2.74,3.61,4.3e-10,5.4e-10,1.1e-09,3.0e-08,5.0e-07,6.4e-07,1.6e-07,6.4e-10,1.1e-10,5.7e-07,4.5e-07,MBA,"Otto Matic",31342,1938-09-16,2024-07-08,5307,,,0,.37125,,,,,,,,,
20002847,"  2847 Parvati (1959 CC1)",2847,Parvati,,N,N,1,12.79,,,,,,,6.879,,0.373,2.6358,,,,,,,,0.06,"JPL 61",2460800.5,60800,2025-05-05.0,J2000,0.1157,2.169,1.918,2.45,246.87,12.15,154.92,2.42,0.3085,2460298.28,2023-12-19.7,1.17e+03,3.2,0.903,352,2.61,3.68,7.1e-10,3.6e-10,1.7e-09,4.3e-08,5.8e-07,6.5e-07,3.9e-07,4.0e-10,7.6e-11,1.2e-06,2.9e-07,MBA,"Otto Matic",30470,1941-09-21,2025-02-22,5788,,,0,.38007,,,,,,,,,
20002860,"  2860 Pasacentennium (1978 TA)",2860,Pasacentennium,,N,N,1,12.78,,,,,,,6.767,,0.352,2.66,,,,,,,,0.22,"JPL 52",2460800.5,60800,2025-05-05.0,J2000,0.2154,2.332,1.830,22.69,334.43,70.91,12.01,2.83,0.2767,2460757.09,2025-03-22.5,1.3e+03,3.56,0.942,367,2.85,3.44,5.1e-10,5.1e-10,1.2e-09,3.5e-08,7.9e-08,1.6e-07,3.1e-07,6.3e-10,9.2e-11,1.1e-06,4.3e-07,MBA,"Otto Matic",16928,1978-09-23,2025-01-27,4840,,,0,.33975,,,,,,,,,
20002871,"  2871 Schober (1981 QC2)",2871,Schober,,N,N,1,12.85,,,,,,,6.804,,0.264,2.85225,,,,,,,,0.16,"JPL 62",2460800.5,60800,2025-05-05.0,J2000,0.1388,2.258,1.945,5.77,28.32,335.29,295.06,2.57,0.2904,2461024.15,2025-12-14.6,1.24e+03,3.39,0.944,368,2.88,3.6,4.9e-10,4.1e-10,1.1e-09,2.2e-08,3.1e-07,4.3e-07,3.6e-07,4.7e-10,7.9e-11,1.3e-06,3.4e-07,MBA,"Otto Matic",25707,1954-10-25,2025-03-13,5686,,,0,.34637,,,,,,,,,
